name,year,population,gdp_percap,life_exp
Mozambique,1950,6152237.0,408.0,35.41
Myanmar,1950,17151510.0,619.0,31.95
Namibia,1950,485274.0,3840.0,43.78
Nauru,1950,2954.0,4046.0,NA
Nepal,1950,8483325.0,797.0,38.86
Netherlands,1950,10042043.0,9460.0,71.54
New Zealand,1950,1908000.0,14426.0,69.45
Nicaragua,1950,1294992.0,3516.0,43.95
Niger,1950,2559703.0,952.0,40.5
Nigeria,1950,37859744.0,2739.0,42.77
Norway,1950,3265273.0,11397.0,71.56
Oman,1950,456419.0,3009.0,34.39
Pakistan,1950,37542376.0,1192.0,37.91
Palau,1950,7441.0,9142.0,NA
Panama,1950,859659.0,3237.0,57.62
Papua New Guinea,1950,1674036.0,945.0,38.36
Paraguay,1950,1473253.0,3023.0,65.8
Peru,1950,7727734.0,4429.0,39.33
Philippines,1950,18580490.0,1863.0,56.32
Poland,1950,24824018.0,4708.0,59.03
Portugal,1950,8416967.0,3852.0,58.69
Qatar,1950,25003.0,1603.0,53.01
Romania,1950,16236296.0,3681.0,61.29
Russia,1950,102798657.0,7733.0,56.96
Rwanda,1950,2186185.0,527.0,40.97
St. Kitts and Nevis,1950,46049.0,3397.0,NA
St. Lucia,1950,82784.0,1497.0,53.77
St. Vincent and the Grenadines,1950,66998.0,2136.0,49.79
Samoa,1950,82097.0,2976.0,51.63
San Marino,1950,12781.0,8224.0,NA
Sao Tome and Principe,1950,60002.0,1158.0,47.26
Saudi Arabia,1950,3121335.0,2306.0,48.35
Senegal,1950,2486635.0,1744.0,40.37
Serbia,1950,6732256.0,4549.0,59.74
Seychelles,1950,36325.0,4850.0,57.79
Sierra Leone,1950,2041203.0,1042.0,35.65
Singapore,1950,1022096.0,5028.0,58.79
Slovak Republic,1950,3436573.0,6029.0,60.97
Slovenia,1950,1473093.0,5170.0,63.41
Solomon Islands,1950,89794.0,941.0,44.61
Somalia,1950,2264082.0,997.0,38.91
South Africa,1950,13628428.0,7084.0,46.44
Spain,1950,28069735.0,3964.0,61.64
Sri Lanka,1950,7971098.0,1835.0,52.98
Sudan,1950,5733789.0,1794.0,43.63
Suriname,1950,215002.0,5516.0,55.57
Swaziland,1950,273003.0,1444.0,42.7
Sweden,1950,7009912.0,11981.0,71.02
Switzerland,1950,4668086.0,20418.0,68.83
Syria,1950,3413331.0,1794.0,51.09
Taiwan,1950,7623360.0,1680.0,54.78
Tajikistan,1950,1531501.0,2469.0,49.55
Tanzania,1950,7649761.0,942.0,44.25
Thailand,1950,20710360.0,1185.0,52.81
Timor-Leste,1950,433397.0,704.0,31.5
Togo,1950,1395457.0,1034.0,37.01
Tonga,1950,47220.0,1382.0,58.37
Trinidad and Tobago,1950,645635.0,4698.0,57.17
Tunisia,1950,3605306.0,1755.0,42.1
Turkey,1950,21408401.0,3196.0,43.1
Turkmenistan,1950,1210994.0,5009.0,48.65
Tuvalu,1950,5166.0,1419.0,NA
Uganda,1950,5158190.0,832.0,39.95
Ukraine,1950,37297648.0,3971.0,61.35
United Arab Emirates,1950,69588.0,1208.0,43.36
United Kingdom,1950,50616014.0,11196.0,68.58
United States,1950,158804395.0,15317.0,68.07
Uruguay,1950,2238507.0,8133.0,65.76
Uzbekistan,1950,6264056.0,1732.0,55.18
Vanuatu,1950,47697.0,1295.0,43.62
Venezuela,1950,5481978.0,11040.0,55.34
Palestine,1950,931928.0,1183.0,50.55
Vietnam,1950,24809906.0,961.0,47.85
Yemen,1950,4402320.0,1338.0,23.76
Zambia,1950,2310442.0,2592.0,45.68
Zimbabwe,1950,2746852.0,1508.0,49.55
South Sudan,1950,2582929.0,1886.0,34.6
Afghanistan,1960,8996351.0,1213.0,38.65
Albania,1960,1636056.0,2792.0,62.66
Algeria,1960,11124888.0,6517.0,52.01
Andorra,1960,13411.0,15234.0,NA
Angola,1960,5643182.0,3861.0,42.39
Antigua and Barbuda,1960,55339.0,4419.0,62.91
Argentina,1960,20619075.0,9025.0,64.06
Armenia,1960,1874120.0,2517.0,62.01
Australia,1960,10289707.0,14339.0,71.25
Austria,1960,7070766.0,12073.0,68.72
Azerbaijan,1960,3895396.0,5081.0,57.79
Bahamas,1960,109528.0,14827.0,61.92
Bahrain,1960,162427.0,22613.0,52.83
Bangladesh,1960,48199747.0,1055.0,43.83
Barbados,1960,230939.0,4992.0,64.5
Belarus,1960,8184631.0,3951.0,70.58
Belgium,1960,9167365.0,12585.0,69.63
Belize,1960,92064.0,2006.0,60.72
Benin,1960,2431622.0,1186.0,41.09
Bhutan,1960,223288.0,951.0,41.69
Bolivia,1960,3693449.0,2690.0,46.37
Bosnia and Herzegovina,1960,3225668.0,1760.0,60.57
Botswana,1960,524552.0,972.0,52.12
Brazil,1960,72207554.0,4436.0,56.84
Brunei,1960,81745.0,67009.0,61.04
Bulgaria,1960,7885525.0,4855.0,68.98
Burkina Faso,1960,4829288.0,659.0,38.62
Burundi,1960,2786106.0,645.0,42.02
Cambodia,1960,5722370.0,1548.0,43.9
Cameroon,1960,5176268.0,1846.0,46.1
Canada,1960,17917236.0,14450.0,71.13
Cape Verde,1960,202310.0,837.0,53.6
Central African Republic,1960,1503508.0,1426.0,41.43
Chad,1960,3001593.0,1474.0,44.52
Chile,1960,7716625.0,5943.0,58.2
China,1960,657686143.0,891.0,30.9
Colombia,1960,16480383.0,3479.0,61
Comoros,1960,191121.0,1027.0,46.25
"Congo, Dem. Rep.",1960,15248251.0,2235.0,46.5
"Congo, Rep.",1960,1037220.0,2167.0,44.88
Costa Rica,1960,1333040.0,4258.0,63.38
Cote d'Ivoire,1960,3558988.0,2492.0,42.43
Croatia,1960,4192634.0,7679.0,64.36
Cuba,1960,7141135.0,9417.0,65.63
Cyprus,1960,572930.0,5522.0,67.66
Czech Republic,1960,9590187.0,11903.0,70.57
Denmark,1960,4581101.0,15336.0,72.18
Djibouti,1960,83636.0,3764.0,52.6
Dominica,1960,60011.0,2418.0,NA
Dominican Republic,1960,3294042.0,2651.0,56.95
Ecuador,1960,4545550.0,4450.0,57.55
Egypt,1960,26996533.0,2030.0,47.53
El Salvador,1960,2762899.0,3999.0,53.22
Equatorial Guinea,1960,255323.0,659.0,40.47
Eritrea,1960,1397491.0,919.0,41.36
Estonia,1960,1216819.0,7200.0,69.18
Ethiopia,1960,22151278.0,656.0,39.04
Fiji,1960,393386.0,3575.0,59.75
Finland,1960,4434590.0,10624.0,68.73
France,1960,45865396.0,11653.0,70.67
Gabon,1960,499184.0,1439.0,43.7
Gambia,1960,367928.0,1196.0,45.14
Georgia,1960,4007713.0,3268.0,60.95
Germany,1960,73414427.0,14755.0,69.17
Ghana,1960,6652287.0,2246.0,50.76
Greece,1960,8271788.0,6150.0,70.44
Grenada,1960,89869.0,2073.0,63.04
Guatemala,1960,4210747.0,3301.0,44.56
Guinea,1960,3577409.0,805.0,42.15
Guinea-Bissau,1960,616409.0,1211.0,39
Guyana,1960,571819.0,3104.0,59.4
Haiti,1960,3866159.0,2297.0,40.88
Honduras,1960,2038637.0,2511.0,50.1
"Hong Kong, China",1960,3065187.0,4736.0,66.49
Hungary,1960,10001017.0,9140.0,68.01
Iceland,1960,175592.0,11089.0,74.21
India,1960,449480608.0,1041.0,41.51
Indonesia,1960,87792515.0,1754.0,45.86
Iran,1960,21906903.0,5424.0,48.69
Iraq,1960,7289761.0,6081.0,49.79
Ireland,1960,2822110.0,7796.0,70.48
Israel,1960,2089889.0,6999.0,67.32
Italy,1960,49742196.0,10352.0,69.11
Jamaica,1960,1628252.0,5405.0,64.72
Japan,1960,93673615.0,4838.0,67.98
Jordan,1960,932257.0,4058.0,54.23
Kazakhstan,1960,9996000.0,8475.0,59.43
Kenya,1960,8105440.0,1889.0,50.91
Kiribati,1960,41233.0,2828.0,49.76
North Korea,1960,11424176.0,1544.0,57.26
South Korea,1960,25340918.0,1151.0,53.62
Kuwait,1960,269618.0,19295.0,63.16
Kyrgyz Republic,1960,2170093.0,2782.0,55.46
Lao,1960,2120896.0,1235.0,39.74
Latvia,1960,2129586.0,5512.0,70.18
Lebanon,1960,1804926.0,8914.0,63.73
Lesotho,1960,851591.0,564.0,52.42
Liberia,1960,1120313.0,1763.0,41.26
Libya,1960,1448417.0,12029.0,49.48
Liechtenstein,1960,16495.0,"NA",NA
Lithuania,1960,2769866.0,9087.0,70.3
Luxembourg,1960,314588.0,22445.0,69.48
"Macedonia, FYR",1960,1488667.0,4034.0,61.58
Madagascar,1960,5099373.0,2278.0,44.78
Malawi,1960,3618595.0,522.0,40.27
Malaysia,1960,8157106.0,3004.0,59.59
Maldives,1960,89887.0,1089.0,32.24
Mali,1960,5263733.0,834.0,34.02
Malta,1960,311534.0,2785.0,66.72
Marshall Islands,1960,14662.0,1701.0,NA
Mauritania,1960,858168.0,1674.0,47.55
Mauritius,1960,660023.0,2759.0,56.78
Mexico,1960,38174112.0,5999.0,57.73
"Micronesia, Fed. Sts.",1960,44537.0,1424.0,56.06
Moldova,1960,3003559.0,3713.0,59.85
Monaco,1960,22452.0,17120.0,NA
Mongolia,1960,955505.0,1208.0,47.73
Montenegro,1960,487413.0,6606.0,66.04
Morocco,1960,12328532.0,1951.0,50.72
Mozambique,1960,7388695.0,472.0,41.7
Myanmar,1960,20986123.0,815.0,40.79
Namibia,1960,602544.0,4683.0,51.53
Nauru,1960,4433.0,14089.0,NA
Nepal,1960,10063011.0,958.0,43.81
Netherlands,1960,11448817.0,13118.0,73.47
New Zealand,1960,2372594.0,16232.0,71.45
Nicaragua,1960,1774699.0,4275.0,50.76
Niger,1960,3388764.0,1196.0,41.97
Nigeria,1960,45137812.0,3819.0,49.04
Norway,1960,3582507.0,15444.0,73.54
Oman,1960,551740.0,4652.0,42.95
Pakistan,1960,44908293.0,1212.0,49.12
Palau,1960,9642.0,16017.0,NA
Panama,1960,1132921.0,4077.0,63.19
Papua New Guinea,1960,2010677.0,1093.0,44.44
Paraguay,1960,1902875.0,2942.0,67.44
Peru,1960,10061515.0,5384.0,42.98
Philippines,1960,26273025.0,2597.0,59.75
Poland,1960,29611556.0,6316.0,67.83
Portugal,1960,8893971.0,5463.0,64.44
Qatar,1960,47384.0,15450.0,60.34
Romania,1960,18613939.0,6061.0,65.95
Russia,1960,119860288.0,10902.0,68.21
Rwanda,1960,2933428.0,635.0,44.16
St. Kitts and Nevis,1960,51195.0,3823.0,NA
St. Lucia,1960,89897.0,2314.0,59.52
St. Vincent and the Grenadines,1960,80949.0,2931.0,57.77
Samoa,1960,108646.0,3341.0,58.17
San Marino,1960,15397.0,13817.0,NA
Sao Tome and Principe,1960,64253.0,1238.0,52.5
Saudi Arabia,1960,4086539.0,10245.0,54.88
Senegal,1960,3206749.0,2023.0,45.53
Serbia,1960,7556725.0,6954.0,64.83
Seychelles,1960,41540.0,6027.0,60.89
Sierra Leone,1960,2297110.0,1280.0,39.06
Singapore,1960,1633086.0,4992.0,65.99
Slovak Republic,1960,4140129.0,8810.0,70.45
Slovenia,1960,1586637.0,8158.0,67.43
Solomon Islands,1960,117866.0,1113.0,49.46
Somalia,1960,2755947.0,1210.0,44.16
South Africa,1960,17456855.0,7869.0,52.71
Spain,1960,30489242.0,5739.0,68.98
Sri Lanka,1960,9874481.0,1883.0,60.02
Sudan,1960,7544491.0,2280.0,48.46
Suriname,1960,289966.0,6944.0,60.78
Swaziland,1960,349174.0,1921.0,46.99
Sweden,1960,7482543.0,15106.0,72.9
Switzerland,1960,5296118.0,27644.0,71.31
Syria,1960,4573512.0,2247.0,57.24
Taiwan,1960,10701713.0,2569.0,64.64
Tajikistan,1960,2087038.0,3368.0,52.93
Tanzania,1960,10074507.0,1073.0,48.37
Thailand,1960,27397175.0,1537.0,57.62
Timor-Leste,1960,499950.0,719.0,37.06
Togo,1960,1580513.0,1238.0,44.42
Tonga,1960,61601.0,1542.0,61.93
Trinidad and Tobago,1960,848479.0,8065.0,62.98
Tunisia,1960,4176266.0,2183.0,46.74
Turkey,1960,27472331.0,4922.0,49.09
Turkmenistan,1960,1603258.0,7022.0,52.3
Tuvalu,1960,6104.0,1564.0,NA
Uganda,1960,6788214.0,881.0,45.21
Ukraine,1960,42662149.0,5531.0,69.39
United Arab Emirates,1960,92634.0,1767.0,54.98
United Kingdom,1960,52433157.0,13799.0,70.96
United States,1960,186808228.0,18058.0,69.86
Uruguay,1960,2538651.0,7998.0,67.73
Uzbekistan,1960,8549493.0,2356.0,59.3
Vanuatu,1960,63699.0,1474.0,50.12
Venezuela,1960,8146847.0,12968.0,61.12
Palestine,1960,1069316.0,1138.0,54.66
Vietnam,1960,32670629.0,1150.0,53.94
Yemen,1960,5172135.0,1415.0,32.96
Zambia,1960,3044846.0,3108.0,50.59
Zimbabwe,1960,3747369.0,1996.0,53.84
South Sudan,1960,2955152.0,2448.0,42.26
Afghanistan,1970,11126123.0,1183.0,45.78
Albania,1970,2150598.0,3831.0,67.39
Algeria,1970,14550034.0,7290.0,57.49
Andorra,1970,24276.0,33216.0,75.95
Angola,1970,6776381.0,5549.0,48.74
Antigua and Barbuda,1970,67098.0,5618.0,66.84
Argentina,1970,23973058.0,11861.0,65.36
Armenia,1970,2525065.0,3537.0,65.46
Australia,1970,12842907.0,19709.0,71.21
Austria,1970,7516239.0,17953.0,70.04
Azerbaijan,1970,5180025.0,7285.0,61.21
Bahamas,1970,169354.0,21211.0,64.82
Bahrain,1970,212605.0,31354.0,64.75
Bangladesh,1970,65047770.0,1236.0,43.97
Barbados,1970,238848.0,9165.0,69.28
Belarus,1970,8977639.0,5590.0,70.89
Belgium,1970,9632180.0,18860.0,70.95
Belize,1970,122182.0,2509.0,66.47
Benin,1970,2912340.0,1269.0,47.21
Bhutan,1970,298301.0,1065.0,48.77
Bolivia,1970,4505778.0,3655.0,50.19
Bosnia and Herzegovina,1970,3760527.0,2399.0,66.44
Botswana,1970,695597.0,1572.0,56.53
Brazil,1970,95326793.0,5936.0,61.43
Brunei,1970,129583.0,79342.0,65.58
Bulgaria,1970,8507476.0,7949.0,71.04
Burkina Faso,1970,5624600.0,790.0,44.38
Burundi,1970,3455606.0,802.0,44.69
Cambodia,1970,6994848.0,1656.0,44.68
Cameroon,1970,6527635.0,2217.0,51.71
Canada,1970,21452737.0,19904.0,72.75
Cape Verde,1970,270198.0,959.0,57.57
Central African Republic,1970,1828709.0,1346.0,48.26
Chad,1970,3643549.0,1337.0,49.18
Chile,1970,9563865.0,7264.0,63.43
China,1970,824788457.0,851.0,61.04
Colombia,1970,22061215.0,4238.0,65.96
Comoros,1970,230054.0,1428.0,51.14
"Congo, Dem. Rep.",1970,20009935.0,2107.0,50.33
"Congo, Rep.",1970,1364812.0,3291.0,48.83
Costa Rica,1970,1848866.0,5979.0,68.94
Cote d'Ivoire,1970,5242395.0,3764.0,51
Croatia,1970,4423072.0,11831.0,67.93
Cuba,1970,8715123.0,9157.0,72
Cyprus,1970,613621.0,8215.0,70.31
Czech Republic,1970,9817817.0,15107.0,69.65
Denmark,1970,4931241.0,22243.0,73.35
Djibouti,1970,159659.0,4410.0,59.78
Dominica,1970,71073.0,2706.0,67.33
Dominican Republic,1970,4503114.0,3229.0,64.95
Ecuador,1970,6072527.0,5687.0,63.1
Egypt,1970,35046273.0,3015.0,51.53
El Salvador,1970,3668595.0,4866.0,58.85
Equatorial Guinea,1970,306515.0,1152.0,44.24
Eritrea,1970,1811878.0,1087.0,45.34
Estonia,1970,1360202.0,10320.0,70.21
Ethiopia,1970,28415077.0,778.0,43.72
Fiji,1970,520529.0,4493.0,64.49
Finland,1970,4612366.0,16369.0,70.04
France,1970,50843829.0,18208.0,72.47
Gabon,1970,590118.0,4684.0,52.08
Gambia,1970,447285.0,1478.0,55
Georgia,1970,4713322.0,5207.0,64.29
Germany,1970,78572984.0,21127.0,70.61
Ghana,1970,8596983.0,2455.0,55.23
Greece,1970,8659795.0,12194.0,73.49
Grenada,1970,94426.0,2595.0,67.35
Guatemala,1970,5621792.0,4475.0,50.81
Guinea,1970,4219770.0,963.0,45.13
Guinea-Bissau,1970,711827.0,1760.0,40.37
Guyana,1970,704934.0,3548.0,60.8
Haiti,1970,4708642.0,1976.0,45.6
Honduras,1970,2716659.0,2751.0,57.34
"Hong Kong, China",1970,3873112.0,8596.0,70.76
Hungary,1970,10366340.0,13010.0,69.15
Iceland,1970,204426.0,15103.0,73.94
India,1970,553578513.0,1160.0,49
Indonesia,1970,114834780.0,2108.0,53.77
Iran,1970,28514010.0,11003.0,55.57
Iraq,1970,9917983.0,7701.0,60.59
Ireland,1970,2949998.0,11419.0,71.17
Israel,1970,2849622.0,12226.0,69.6
Italy,1970,53578683.0,16605.0,71.55
Jamaica,1970,1875381.0,7804.0,68.79
Japan,1970,104925645.0,14513.0,72.28
Jordan,1970,1718913.0,4128.0,62.18
Kazakhstan,1970,13109996.0,12081.0,63.75
Kenya,1970,11252492.0,1950.0,57.93
Kiribati,1970,51178.0,3924.0,54.89
North Korea,1970,14410400.0,1697.0,67.36
South Korea,1970,32209314.0,2084.0,61.98
Kuwait,1970,746767.0,53445.0,69.58
Kyrgyz Republic,1970,2969864.0,3377.0,59.59
Lao,1970,2688428.0,1340.0,42.16
Latvia,1970,2378017.0,7816.0,70.09
Lebanon,1970,2297389.0,12143.0,66.61
Lesotho,1970,1033050.0,774.0,55.83
Liberia,1970,1416529.0,2152.0,47.54
Libya,1970,2133526.0,65830.0,66.1
Liechtenstein,1970,21265.0,"NA",NA
Lithuania,1970,3136580.0,12803.0,71.1
Luxembourg,1970,339668.0,29624.0,70.04
"Macedonia, FYR",1970,1720800.0,6254.0,67.45
Madagascar,1970,6576305.0,2501.0,50.76
Malawi,1970,4603723.0,620.0,43.51
Malaysia,1970,10803978.0,4164.0,64.6
Maldives,1970,115768.0,1365.0,39.12
Mali,1970,5949045.0,940.0,39.82
Malta,1970,320086.0,4542.0,69.51
Marshall Islands,1970,20395.0,2138.0,60.78
Mauritania,1970,1148908.0,2970.0,54.22
Mauritius,1970,826441.0,2970.0,60.82
Mexico,1970,52029861.0,8810.0,62.14
"Micronesia, Fed. Sts.",1970,61431.0,1738.0,59.82
Moldova,1970,3594518.0,5225.0,62.54
Monaco,1970,23484.0,26378.0,NA
Mongolia,1970,1278825.0,1695.0,54.52
Montenegro,1970,519696.0,10400.0,72.58
Morocco,1970,16000008.0,2416.0,55.31
Mozambique,1970,9161534.0,611.0,47.56
Myanmar,1970,26381431.0,837.0,48.45
Namibia,1970,780384.0,5983.0,58.33
Nauru,1970,6496.0,49000.0,NA
Nepal,1970,11997929.0,1011.0,48.98
Netherlands,1970,13001943.0,19601.0,73.72
New Zealand,1970,2818387.0,19280.0,71.54
Nicaragua,1970,2398096.0,6001.0,58.42
Niger,1970,4510479.0,1343.0,43.61
Nigeria,1970,55981400.0,3492.0,50.1
Norway,1970,3876060.0,22012.0,74.03
Oman,1970,723852.0,19458.0,50.67
Pakistan,1970,58090759.0,1799.0,56.95
Palau,1970,11480.0,28047.0,NA
Panama,1970,1519299.0,6560.0,68.3
Papua New Guinea,1970,2527586.0,1728.0,54.01
Paraguay,1970,2474106.0,3508.0,69.55
Peru,1970,13341069.0,6749.0,47.6
Philippines,1970,35804729.0,3132.0,63.03
Poland,1970,32635557.0,8822.0,69.83
Portugal,1970,8701855.0,10134.0,67.4
Qatar,1970,109514.0,154685.0,67.38
Romania,1970,20548911.0,9619.0,68.38
Russia,1970,130123431.0,15632.0,68.35
Rwanda,1970,3754541.0,696.0,46.6
St. Kitts and Nevis,1970,44885.0,4301.0,NA
St. Lucia,1970,104160.0,3570.0,65.69
St. Vincent and the Grenadines,1970,90452.0,3004.0,64.78
Samoa,1970,143176.0,3748.0,65.09
San Marino,1970,19138.0,23203.0,NA
Sao Tome and Principe,1970,74253.0,2076.0,58.48
Saudi Arabia,1970,5836389.0,45462.0,64.55
Senegal,1970,4257505.0,2029.0,47.56
Serbia,1970,8119860.0,10410.0,70.01
Seychelles,1970,52365.0,6569.0,65.39
Sierra Leone,1970,2692259.0,1585.0,45.6
Singapore,1970,2072290.0,10341.0,68.68
Slovak Republic,1970,4538841.0,11163.0,69.85
Slovenia,1970,1669581.0,12618.0,68.02
Solomon Islands,1970,160290.0,1215.0,54.6
Somalia,1970,3444553.0,1083.0,49.8
South Africa,1970,22839451.0,10044.0,57.21
Spain,1970,33980276.0,12095.0,71.91
Sri Lanka,1970,12485756.0,2187.0,64.87
Sudan,1970,10281700.0,2014.0,52.56
Suriname,1970,371273.0,8738.0,64.59
Swaziland,1970,445729.0,4289.0,51.31
Sweden,1970,8054916.0,22070.0,74.55
Switzerland,1970,6169358.0,37239.0,72.99
Syria,1970,6350541.0,2582.0,64.73
Taiwan,1970,14693153.0,5144.0,68.93
Tajikistan,1970,2930079.0,4712.0,56.29
Tanzania,1970,13605529.0,1392.0,52.27
Thailand,1970,36884913.0,2397.0,62.37
Timor-Leste,1970,605125.0,733.0,43.88
Togo,1970,2115522.0,1878.0,51.86
Tonga,1970,84369.0,1719.0,65.5
Trinidad and Tobago,1970,945993.0,10728.0,65.48
Tunisia,1970,5060397.0,3034.0,57.55
Turkey,1970,34876267.0,7071.0,57.05
Turkmenistan,1970,2195173.0,10013.0,55.89
Tuvalu,1970,7303.0,1724.0,NA
Uganda,1970,9446064.0,1095.0,50.34
Ukraine,1970,47086761.0,7835.0,69.02
United Arab Emirates,1970,235499.0,41814.0,65.24
United Kingdom,1970,55634935.0,17093.0,71.84
United States,1970,209588150.0,23908.0,70.86
Uruguay,1970,2809803.0,7934.0,68.57
Uzbekistan,1970,12110028.0,3352.0,63.37
Vanuatu,1970,85389.0,1678.0,56.98
Venezuela,1970,11587761.0,15323.0,66.89
Palestine,1970,1124649.0,1185.0,62.43
Vietnam,1970,43407287.0,1053.0,53.85
Yemen,1970,6193810.0,1805.0,41.99
Zambia,1970,4173928.0,3819.0,55.64
Zimbabwe,1970,5175618.0,2564.0,57.6
South Sudan,1970,3647709.0,2206.0,49.1
Afghanistan,1980,13248370.0,1168.0,43.26
Albania,1980,2681239.0,4385.0,72.25
Algeria,1980,19337715.0,10273.0,62.13
Andorra,1980,36067.0,32055.0,78.73
Angola,1980,8929900.0,4591.0,49.93
Antigua and Barbuda,1980,73442.0,7852.0,70.57
Argentina,1980,28105888.0,13500.0,69.85
Armenia,1980,3099751.0,3821.0,69.63
Australia,1980,14649114.0,23857.0,74.58
Austria,1980,7609752.0,25407.0,72.51
Azerbaijan,1980,6150738.0,8228.0,65.47
Bahamas,1980,210661.0,22748.0,68.05
Bahrain,1980,359888.0,45199.0,70.36
Bangladesh,1980,81470860.0,1089.0,53.82
Barbados,1980,252194.0,13145.0,72.64
Belarus,1980,9633888.0,6970.0,70.45
Belgium,1980,9868995.0,25777.0,73.22
Belize,1980,144155.0,4147.0,69.3
Benin,1980,3717165.0,1424.0,51.53
Bhutan,1980,409172.0,1128.0,53.29
Bolivia,1980,5589575.0,4330.0,56.36
Bosnia and Herzegovina,1980,4179855.0,3397.0,69.57
Botswana,1980,1001158.0,4308.0,61.65
Brazil,1980,121159761.0,10934.0,65.86
Brunei,1980,193949.0,131597.0,69.9
Bulgaria,1980,8878775.0,10054.0,71.25
Burkina Faso,1980,6822843.0,759.0,48.21
Burundi,1980,4116817.0,914.0,46.31
Cambodia,1980,6692107.0,847.0,52.54
Cameroon,1980,8618354.0,2742.0,55.6
Canada,1980,24537422.0,26778.0,75.29
Cape Verde,1980,286657.0,1217.0,65.21
Central African Republic,1980,2279821.0,1091.0,49.63
Chad,1980,4512042.0,890.0,51.23
Chile,1980,11266226.0,7935.0,70.21
China,1980,993877310.0,1078.0,64.22
Colombia,1980,27737900.0,6218.0,69.01
Comoros,1980,307829.0,1640.0,54.49
"Congo, Dem. Rep.",1980,26357462.0,1578.0,52.64
"Congo, Rep.",1980,1839935.0,4152.0,53.05
Costa Rica,1980,2389310.0,7940.0,74.6
Cote d'Ivoire,1980,8293675.0,4024.0,56.09
Croatia,1980,4598129.0,19101.0,70.43
Cuba,1980,9835177.0,12679.0,74.17
Cyprus,1980,685406.0,14315.0,72.84
Czech Republic,1980,10349271.0,18688.0,70.6
Denmark,1980,5123945.0,27290.0,74.38
Djibouti,1980,358960.0,3551.0,61.1
Dominica,1980,75314.0,3772.0,73.1
Dominican Republic,1980,5809269.0,4979.0,69.15
Ecuador,1980,7976445.0,8081.0,67.75
Egypt,1980,44099142.0,4508.0,58.82
El Salvador,1980,4580704.0,5136.0,64.81
Equatorial Guinea,1980,255325.0,1294.0,48.62
Eritrea,1980,2385540.0,997.0,48.51
Estonia,1980,1474436.0,12536.0,69.29
Ethiopia,1980,35264898.0,715.0,44.62
Fiji,1980,635255.0,6017.0,64.81
Finland,1980,4788243.0,22167.0,73.55
France,1980,54070817.0,23998.0,74.59
Gabon,1980,729159.0,27924.0,57.74
Gambia,1980,604369.0,1772.0,58.68
Georgia,1980,5017818.0,8814.0,68.95
Germany,1980,78300650.0,27622.0,72.96
Ghana,1980,10802028.0,2090.0,57.56
Greece,1980,9634504.0,18071.0,77.11
Grenada,1980,89005.0,4810.0,70.19
Guatemala,1980,7283459.0,6253.0,58.9
Guinea,1980,4511902.0,1162.0,48.14
Guinea-Bissau,1980,800854.0,1505.0,46.67
Guyana,1980,780153.0,3814.0,63.32
Haiti,1980,5688836.0,2858.0,50.35
Honduras,1980,3678286.0,3584.0,64.12
"Hong Kong, China",1980,4915467.0,16005.0,74.53
Hungary,1980,10754766.0,16509.0,69.31
Iceland,1980,228262.0,24908.0,76.74
India,1980,696783517.0,1256.0,54.43
Indonesia,1980,147490365.0,3363.0,59.31
Iran,1980,38668220.0,10989.0,66.48
Iraq,1980,13653356.0,17004.0,61.22
Ireland,1980,3434953.0,15861.0,72.66
Israel,1980,3744667.0,16661.0,73.62
Italy,1980,56419278.0,23116.0,74.07
Jamaica,1980,2163045.0,6169.0,71.63
Japan,1980,117827355.0,20257.0,76.16
Jordan,1980,2374422.0,7573.0,66.79
Kazakhstan,1980,14905889.0,13195.0,66.04
Kenya,1980,16268990.0,2252.0,61.67
Kiribati,1980,59339.0,2307.0,58.77
North Korea,1980,17472140.0,1887.0,70.82
South Korea,1980,38050424.0,4741.0,67.49
Kuwait,1980,1372318.0,106747.0,71.91
Kyrgyz Republic,1980,3610981.0,3536.0,63.91
Lao,1980,3258144.0,1546.0,47.86
Latvia,1980,2521385.0,11030.0,68.9
Lebanon,1980,2605293.0,9236.0,53.15
Lesotho,1980,1310118.0,1157.0,58.7
Liberia,1980,1888314.0,2006.0,51.48
Libya,1980,3219466.0,57668.0,71.45
Liechtenstein,1980,25866.0,"NA",NA
Lithuania,1980,3430759.0,14728.0,70.72
Luxembourg,1980,364038.0,36287.0,72.6
"Macedonia, FYR",1980,1924197.0,10158.0,69.39
Madagascar,1980,8716553.0,2168.0,54.87
Malawi,1980,6163080.0,924.0,49.37
Malaysia,1980,13798125.0,7423.0,68.92
Maldives,1980,158385.0,1903.0,48.19
Mali,1980,7090126.0,1212.0,44.92
Malta,1980,333274.0,10943.0,71.54
Marshall Islands,1980,30576.0,2085.0,64.23
Mauritania,1980,1534085.0,2948.0,57.16
Mauritius,1980,966031.0,4465.0,66.02
Mexico,1980,69360871.0,12808.0,66.72
"Micronesia, Fed. Sts.",1980,72964.0,2417.0,61.75
Moldova,1980,4009838.0,6020.0,64.85
Monaco,1980,26745.0,35840.0,NA
Mongolia,1980,1689622.0,2502.0,58.98
Montenegro,1980,580754.0,17148.0,74
Morocco,1980,20019847.0,3411.0,61
Mozambique,1980,11848331.0,421.0,50.26
Myanmar,1980,33369712.0,932.0,55.43
Namibia,1980,1012672.0,6826.0,59.33
Nauru,1980,7488.0,41280.0,NA
Nepal,1980,14902163.0,965.0,52.44
Netherlands,1980,14148415.0,25550.0,75.81
New Zealand,1980,3146619.0,21365.0,73.19
